content;score;thumbsUpCount;reviewCreatedVersion;at
Expetacular, é o meu principal lembrete pra tudo;5;0;2.2.394437.0;2021-04-15 02:41:05
Não me vejo mais sem a Alexa. Quero deixar minha casa ainda mais inteligente.;5;0;2.2.387920.0;2021-03-15 10:40:02
Muito boa;5;0;2.2.398067.0;2021-04-30 01:19:18
Top;5;0;2.2.404000.0;2021-06-08 20:04:51
Ótimo;5;0;;2021-05-03 23:54:56
Excelente 👏😁😁👏;5;0;2.2.415290.0;2021-08-03 13:06:35
Adorei;5;0;2.2.416420.0;2021-08-06 19:06:00
Ótima assistente chegou ontem configuração super fácil;5;0;2.2.375370.0;2020-12-25 13:53:38
Amei eu amo esse aplicativo tem vários coisas legal pode ter chamar ela quando o celular estiver desligado muito bom;5;0;;2021-08-15 16:34:25
😉;5;0;2.2.367729.0;2020-10-21 15:24:34
Muito top super útil.;5;0;2.2.384932.0;2021-02-25 01:20:26
Perfeita 😍;5;0;2.2.426944.0;2021-10-02 11:54:56
Nota 10;5;0;2.2.422256.0;2021-09-13 22:27:46
O melhor de todos;5;0;2.2.403931.0;2021-05-22 02:31:49
Ótimo nota 10;5;0;2.2.399869.0;2021-05-02 20:49:18
Melhor assistente do mercado.;5;0;2.2.327278.0;2020-04-14 17:12:55
Adorei;5;0;;2020-08-25 22:49:26
Muito bom;5;0;2.2.427576.0;2021-10-09 16:00:55
muito bom !;5;0;2.2.347119.0;2020-08-06 03:25:21
Ótimo;5;0;2.2.413073.0;2021-09-18 21:47:35
Muito legal;5;0;2.2.427576.0;2021-10-22 10:23:15
Ótimo, me ajudou MUITO conectar a Alexia com meu celular.;5;0;2.2.387920.0;2021-03-15 23:22:42
Simplesmente amando;5;0;2.2.329454.0;2020-05-06 15:20:58
Otimizador de tempo , indico muito;5;0;2.2.371484.0;2020-11-08 13:23:46
Simplesmente top demais;5;0;2.2.384932.0;2021-03-02 13:30:34
Faço tudo na Alexa, todos os comandos e tbm gosto das listas e lembretes.;5;0;2.2.426944.0;2021-10-01 15:03:03
Muito prático!;5;0;2.2.394437.0;2021-04-08 18:22:05
Melhor assistente AI que já vi, o app é fácil de usar e a interface é simples, mas muito bonita. A conexão do celular com o Alexa permite controlar o aparelho com facilidade, independentemente da distância. Recomendo.;5;1;2.2.322087.0;2020-03-21 17:06:33
excelente;5;0;2.2.435197.0;2021-11-20 00:26:58
Muito bom;5;0;2.2.375370.0;2021-01-15 18:09:39
As opções de automação e rotinas são incríveis...;5;0;2.2.403931.0;2021-06-02 04:43:38
Apaixonanteeeeee;5;0;2.2.400291.0;2021-05-15 20:08:51
Muito bom;5;0;2.2.375370.0;2021-01-15 14:38:00
Muito bom, show!;5;0;;2020-07-29 00:38:24
Ainda testando, mas amei;5;0;2.2.407457.0;2021-06-17 01:42:19
Excepcional;5;0;2.2.307833.0;2019-12-30 02:42:52
Atende todas as necessidades;5;0;2.2.329454.0;2020-04-24 10:02:54
Muito bom;5;0;2.2.305814.0;2019-12-08 16:26:30
Bom;5;0;2.2.347119.0;2020-07-22 16:07:12
Amei ela e super legal;5;0;2.2.422256.0;2021-09-10 11:35:16
Só deu erro na hora de tentar usar a voz por que o chato do meu primo ficou falando;5;0;2.2.404000.0;2021-06-04 17:01:57
Gosteiii;5;0;2.2.407457.0;2021-06-27 21:45:02
Muito bom recomendo;5;0;2.2.404000.0;2021-06-09 20:14:27
Otma;5;0;2.2.364279.0;2020-10-08 14:01:55
EXCELENTE;5;0;;2021-04-02 02:10:11
Nicee;5;0;2.2.416420.0;2021-08-10 01:47:49
Completo e funcional;5;0;2.2.375370.0;2021-01-23 23:27:45
Muito bom e pratico;5;0;2.2.404000.0;2021-06-06 20:20:00
Ótimo;5;0;2.2.395092.0;2021-04-18 17:28:45
Maravilhoso ..;5;0;2.2.407450.0;2021-06-13 13:42:28
Maravilhoso;5;0;2.2.427576.0;2021-10-14 21:29:39
O Melhor aplicativo;5;0;2.2.435197.0;2021-11-12 18:31:07
App muito bom, respostas muito rapidas;5;0;2.2.334561.0;2020-05-16 23:59:59
Incrivelmente inteligente, me divirto muito;5;0;2.2.339390.0;2020-06-07 23:37:48
Perfeitooooooooo AMEI MINHA ALEXA GANHEI NO DIA DAS CRIANÇAS !!!! E INCRIVEL ESSA ALEXA AMEIIIIIIIII MUITOOOOOOOOO MESMOOOOOO BSJSKbzbskkzzbsnzkkzjsvsbzbzjjzjzbszz INCRIVEL;5;0;2.2.427576.0;2021-10-12 14:27:09
Incrível;5;0;2.2.371484.0;2020-11-14 23:38:54
Gostaria de saber se tem a opção de chamar a alexa sem estar com o app aberto.;5;0;2.2.398067.0;2021-04-28 17:18:50
Excelente;5;0;2.2.407457.0;2021-06-29 16:27:50
Ótimo;5;0;2.2.367265.0;2020-10-17 18:07:49
Muito Bom;5;0;2.2.407457.0;2021-06-18 16:07:06
Excelente!;5;0;2.2.426944.0;2021-10-03 18:10:51
Adoro;5;0;2.2.413073.0;2021-07-28 01:18:41
Melhor aplicativo;5;0;2.2.387920.0;2021-03-07 12:19:48
Ótimo;5;0;2.2.422256.0;2021-09-12 15:59:12
Muito bom;5;0;2.2.383959.0;2021-02-08 05:09:37
Muito legal;5;0;2.2.416420.0;2021-08-19 23:37:39
Sensacional;5;0;2.2.427576.0;2021-10-18 13:53:50
Muito legal, esperando a conexão com a tv smart lg;5;0;2.2.305186.0;2019-11-25 14:57:17
Muito bommmm;5;0;2.2.375370.0;2021-01-16 03:23:57
Muito divertido;5;0;2.2.375370.0;2021-01-11 17:42:52
Excelente assistente;5;0;2.2.375370.0;2021-01-12 15:06:17
Muito bom!!+;5;0;2.2.375370.0;2020-12-26 20:50:32
Muito bom;5;0;2.2.375370.0;2021-01-07 17:29:07
Perfeitooooo 😘😘;5;0;2.2.410255.0;2021-06-30 13:28:27
Muito bom recomendo;5;0;2.2.384932.0;2021-02-24 01:07:29
Excelente.;5;0;2.2.384932.0;2021-02-17 15:03:37
Ótimo;5;0;;2021-08-14 22:48:53
Excelente...;5;0;2.2.347119.0;2020-07-23 22:14:21
Eu amei muito bom mais a Alexa tava com uma Luizinha verde e ala não apagava mais é muito legal eu amei.;5;0;2.2.422256.0;2021-09-09 22:44:17
Melhor App obrigado alexa;5;0;2.2.407450.0;2021-06-15 03:13:18
Alexa é maravilhosa;5;0;2.2.421843.0;2021-09-02 23:15:11
Vou da 5 estrelas pq vou mexer ainda mas se eu nao consiguir vou da 4;5;0;;2021-05-27 12:38:58
Assistente muito top parabéns;5;0;2.2.373840.0;2020-12-03 21:02:17
Gostei;5;0;;2021-09-25 22:54:57
Muito bom o aplicativo. @dellgueddesr7 me sigam;5;0;;2020-07-25 03:23:35
Espetacular, facilitou muito meu afazeres;5;0;2.2.334561.0;2020-05-16 14:10:22
Muito bom, bem legal.;5;0;2.2.416420.0;2021-08-28 21:13:52
Ótimo!!;5;0;;2021-05-30 21:39:31
Ótimo, poderia melhorar a tradução para o português BR que ainda é muito falha no App e no dispositivo.;5;1;2.2.375370.0;2021-01-21 12:57:25
Ótima experiência!!;5;0;2.2.410255.0;2021-07-15 22:04:37
Muito bom;5;0;2.2.369045.0;2020-11-02 19:32:57
Simples e prático;5;0;2.2.390493.0;2021-03-26 14:14:38
Uhu;5;0;;2020-11-09 01:51:05
Ótimos aplicativo e funciona perfeito;5;0;2.2.375370.0;2020-12-29 09:43:36
Amei tem varias ultilidades boas;5;0;2.2.375370.0;2020-12-21 00:58:56
A reposta e muito rápida. Conexão rapida. Agora com função para fazer um ligação.;5;0;2.2.383959.0;2021-02-06 00:04:36
Amei! Estar ótimo.;5;0;2.2.390493.0;2021-03-25 22:06:22
Ótima experiência;5;0;2.2.339390.0;2020-06-12 15:53:12
Demais! Maravilhoso! Super interessante!;5;0;2.2.343305.0;2020-06-26 13:07:33
"A inteligência artificial da Alexia é muito fantástica. Contudo, requer que nos adaptamos a ela, e não o inverso. Questão de tempo. E provoca um certo ""medo"" mediante ao avanço de tal tecnologia.";5;6;2.2.359773.0;2020-09-24 01:26:35
Show!!!;5;0;2.2.305814.0;2019-12-10 22:28:23
Kkk me fez rir muito;5;0;;2020-11-25 12:56:06
Alexa muito gente boa, sempre me auxiliando;5;0;2.2.375370.0;2020-12-30 19:57:56
Excelente. Experiência maravilhosa;5;0;2.2.394437.0;2021-04-02 10:46:24
Muito top;5;0;2.2.375370.0;2021-02-02 12:42:10
show;5;0;2.2.347119.0;2020-08-03 17:34:33
O melhor aplicativo do Amazon, muito bom pra quem tem echo, otimo adorei.;5;0;2.2.307833.0;2019-12-24 12:57:03
Excelente!;5;0;2.2.373840.0;2020-11-28 21:18:22
aplicativo sensacional.Muito útil e versátil;5;0;2.2.435306.0;2021-11-21 16:05:43
A lista de compras e minhas músicas prediletas são excelentes quando são solicitadas!;5;1;2.2.415290.0;2021-07-30 23:25:39
Ótima experiência com a casa inteligente interativa...;5;0;;2021-05-13 01:05:40
Excelente!;5;0;2.2.375370.0;2021-02-04 03:34:57
Ótimo;5;0;2.2.403931.0;2021-05-31 01:25:10
Muito bom;5;0;2.2.384932.0;2021-03-02 11:29:03
O app da alexa é simplesmente incrível;5;0;2.2.375370.0;2020-12-25 13:50:14
Fixe;5;0;;2020-12-11 16:55:44
O app Alexa é maravilhoso cem palavras para descrever;5;0;2.2.435197.0;2021-11-14 07:04:49
Ótimo;5;0;2.2.416420.0;2021-08-25 13:31:40
Muito Bom;5;0;2.2.410255.0;2021-07-05 19:02:43
Por enquanto tô testando ainda mais eu já vi vários vídeos e e incrível o que eu vi n vejo a HR de curtir cada vez mais;5;0;2.2.372932.0;2020-11-23 20:53:03
Que app bom😍😍😍😍😍😍😘😘;5;0;2.2.345151.0;2020-07-10 16:34:18
Ok;5;0;2.2.398067.0;2021-04-26 21:11:12
Maravilhosa;5;0;2.2.400291.0;2021-05-19 13:58:49
Mt bom parabéns.;5;0;2.2.316373.0;2020-02-20 21:59:39
A Alexa e ótima ela as vezes trava mais nem um aplicá é perfeito ela me ajuda em várias coisas;5;0;2.2.422256.0;2021-09-08 17:38:50
Ameeeeeiiiiiiii;5;0;2.2.375370.0;2021-01-11 01:25:27
SENSACIONAL 😸;5;0;2.2.394437.0;2021-04-07 03:44:01
Muito bom;5;0;;2021-05-25 00:12:25
Perfeito, porém, a dois dias que não reconhece meu Spotify. Tenho conta premium, ouso direto no celular, mas alexa não aparece mais nos aparelhos a conectar e nem alexa reconhece.;5;1;2.2.334561.0;2020-05-16 17:12:05
MT bom MT bom MT bom amo;5;0;2.2.432925.0;2021-11-01 00:14:55
Boa;5;0;;2021-01-06 04:02:53
Simplesmente de ÷;5;0;2.2.387920.0;2021-03-16 21:05:07
Muito bom;5;0;;2020-07-09 04:43:24
Ótimo;5;0;2.2.407457.0;2021-06-21 20:22:37
Aprendendo a usar.;5;0;2.2.329454.0;2020-05-10 14:59:51
Muito interessante;5;0;2.2.369045.0;2020-10-30 23:58:06
Excelente, prático e fácil de usar;5;0;2.2.421843.0;2021-09-08 00:46:17
Muito boa;5;0;;2021-05-08 11:02:07
Perfeito, só precisa deixar definir som de alame com as música do deezer ou Amazon Music pelo app.;5;0;2.2.433151.0;2021-11-08 02:36:32
Excelente;5;0;;2020-11-30 21:05:28
Amo tenho um echo dot 3° geração funciona mt bem parabéns Amazon;5;0;2.2.394437.0;2021-04-06 20:12:09
O melhor no mercado!!;5;0;2.2.416420.0;2021-08-15 16:07:00
Top!;5;0;2.2.367729.0;2020-10-23 19:55:18
Prático e funcional;5;0;2.2.322087.0;2020-04-01 09:02:05
Top demais;5;0;2.2.403931.0;2021-07-16 22:42:48
App muito bom consigo conversar com ela pelo celular;5;0;2.2.347119.0;2020-08-04 14:37:28
Muito bom de mais;5;0;2.2.435197.0;2021-11-18 01:42:09
Experiência inicial excepcional.;5;0;2.2.384932.0;2021-02-17 22:21:17
É muito bom recomendo aplicativo;5;0;;2021-04-05 22:10:25
Top.......... ....;5;0;2.2.413073.0;2021-07-25 00:24:58
Excelente;5;0;2.2.394437.0;2021-04-17 10:57:01
Top dos tops;5;0;2.2.422256.0;2021-09-11 03:32:28
Muito bom;5;0;2.2.307833.0;2019-12-24 23:03:15
É massa;5;0;2.2.387920.0;2021-03-06 15:50:19
Ótimo...Sem palavras;5;0;2.2.426944.0;2021-10-08 02:03:44
Muito show;5;0;2.2.390493.0;2021-03-26 23:02:52
Otima;5;0;2.2.427576.0;2021-10-13 22:19:03
A princípio um bom app, as vezes ele trava por instantes... Mas pode ser meu celular;5;0;2.2.339390.0;2020-06-12 22:32:03
Muito legal;5;0;2.2.430534.0;2021-10-21 14:14:36
Bom;5;0;2.2.410255.0;2021-07-03 00:51:14
Top;5;0;;2020-08-01 03:10:18
Gostei muito adorei fucio muito bem;5;0;2.2.387920.0;2021-03-08 23:58:06
Otimo e facil;5;0;2.2.410255.0;2021-07-08 11:40:29
top;5;0;2.2.390493.0;2021-03-18 03:45:15
Muito boa a Eco e também o aplicativo...;5;0;2.2.375370.0;2020-12-05 00:23:24
Adoramos.....;5;0;2.2.331351.0;2020-05-05 13:12:06
Fantástico, experiência única e super divertida. Amando!!!?;5;0;2.2.403931.0;2021-05-28 17:23:46
Excelente!;5;0;2.2.345151.0;2020-07-14 20:02:41
Maravilhoso;5;0;2.2.339390.0;2020-06-09 21:50:04
Maravilhoso;5;0;2.2.383959.0;2021-02-11 11:24:25
Top muito satisfeito;5;0;2.2.422256.0;2021-09-13 13:42:56
Muito bom. Não vivo mais sem a Alexa;5;0;2.2.372932.0;2020-11-23 10:36:06
Muito legal o aplicativo 😃😃😃;5;0;2.2.413073.0;2021-07-31 01:03:57
Sensacional;5;0;2.2.369045.0;2020-11-01 16:46:36
Excelente;5;0;2.2.353746.0;2020-09-03 21:46:20
Show;5;0;2.2.327278.0;2020-04-09 15:49:00
Até que enfim uma muié que eu mando e ela obedece, em vez de ficar dizendo que vai arrancar meus dentes! Ahahah;5;0;2.2.399869.0;2021-05-03 23:13:51
Ótimo;5;0;2.2.390493.0;2021-03-28 01:03:27
Top demais;5;0;;2021-04-02 23:52:11
Simplesmente demais amo ❤;5;0;2.2.413073.0;2021-07-25 14:56:31
Maravilhosa!;5;0;2.2.432925.0;2021-11-08 22:47:28
App incrível para usar a alexa pessoas que tem alexa seria abaixa o app;5;0;2.2.398067.0;2021-04-28 14:34:00
Muito top;5;0;2.2.422256.0;2021-09-11 00:06:10
O bicho é forte de conversa;5;0;2.2.404000.0;2021-06-09 02:08:46
Uma experiência fantástica.!!!;5;0;2.2.430534.0;2021-10-26 01:17:10
Muito bom. Uso no Spotify maioria das vezes. Me ajuda no dia a dia com lembretes rápidos e agendamentos. Organiza compras e horários de saída,chegada e remédios. Adoro ALEXA.;5;5;2.2.369045.0;2020-10-31 21:07:53
Muito bom adorei.;5;0;2.2.345151.0;2020-07-15 02:52:58
Muito bom 👍;5;0;2.2.373840.0;2020-11-29 21:44:47
Top mesmmo;5;0;2.2.403931.0;2021-05-28 17:32:33
Incrivelmente de mais da conta uma verdadeira novidade.;5;0;2.2.356720.0;2020-09-17 00:47:38
Muito legal mesmo para quem não tem possibilidade de comprar é só abaixar;5;0;2.2.375370.0;2020-12-24 16:27:18
Muito bom estou a usando;5;0;2.2.371484.0;2020-11-09 15:41:31
Sempre uso todos os recursos deste aplicativos e como sempre clara.;5;1;2.2.403931.0;2021-06-02 19:48:02
Estou gostando;5;0;2.2.426944.0;2021-10-08 01:36:52
Muito bom valeu a pena 200 reais;5;0;2.2.375370.0;2021-01-24 22:24:37
Perfeito;5;0;;2021-11-07 14:31:21
Otimas opções, última atualização com novidades e mais programações parar varios niveis de usuários.;5;0;2.2.327278.0;2020-04-21 18:48:41
Bom;5;0;;2021-04-25 19:07:05
Super maravilhoso esse aplicativo;5;0;2.2.432925.0;2021-10-31 15:53:28
Muito legal;5;0;2.2.407450.0;2021-06-19 00:16:28
Adoro.;5;0;2.2.416420.0;2021-08-22 20:42:43
Perfeito;5;0;2.2.415290.0;2021-07-29 00:15:02
Amei;5;0;;2021-03-10 22:35:36
Maravilhosa!!!;5;0;2.2.373840.0;2020-11-26 11:35:56
Melhor assistente pessoal;5;0;2.2.312523.0;2020-01-19 23:28:12
Aplicação com interface boa e de fácil utilização, é muito prático e rápido.;5;0;2.2.384932.0;2021-02-25 21:17:28
Apenas as skills da loja americana poderiam ser automaticamente na loja brasileira;5;0;2.2.334561.0;2020-05-15 19:14:04
Excelente;5;0;;2021-09-14 23:02:43
Ótimo AP;5;0;2.2.394437.0;2021-04-04 11:27:37
Oi Alexa da conselhos muito bom;5;0;2.2.416420.0;2021-08-30 21:50:39
Muito útil;5;0;2.2.422256.0;2021-09-21 22:14:06
Ótimo;5;0;2.2.350157.0;2020-08-10 00:27:50
Excelente!!;5;0;2.2.345151.0;2020-07-08 05:41:31
Sensacional;5;0;2.2.343305.0;2020-06-27 19:33:07
exelente;5;0;2.2.375370.0;2020-12-07 18:36:50
Topzera de ter rsss;5;0;2.2.421843.0;2021-09-04 18:27:57
Esse app é ótimo me ajuda muito no dia a dia;5;0;;2021-05-18 18:47:47
Aplicativo simplesmente espetacular!;5;0;2.2.350157.0;2020-08-14 17:38:33
Simplesmente perfeito;5;0;2.2.416420.0;2021-08-29 09:15:30
Ótimo.;5;0;2.2.384932.0;2021-02-27 01:46:34
Excelente experiência!;5;0;2.2.371484.0;2020-11-10 01:47:24
Gostei muito bom;5;0;2.2.369045.0;2020-10-30 04:08:06
Excelente!!!;5;0;2.2.416420.0;2021-08-18 11:35:30
Estou tendo algumas dificuldades de configurar, mas é excelente por sua precisão nas respostas. 😋😋😍😍😍😍;5;0;2.2.395092.0;2021-04-21 12:53:51
Sensacional! Tem várias opções de conectar com a Alexa!;5;0;2.2.423409.0;2021-09-28 15:58:53
Maravilha de voz;5;0;2.2.373840.0;2020-12-12 11:45:13
Ameii, eu tenho uma echo dot 3 agora <3;5;0;2.2.422256.0;2021-09-20 14:20:49
Ainda nao usei nem 1% do que a alexa pode fazer e estou adorando. Para quem quer gosta de tecnologia, é fantastico!;5;2;2.2.432925.0;2021-10-31 11:41:18
Funcionalidade nota mil.;5;0;2.2.407457.0;2021-06-25 17:05:57
Excelente!;5;0;2.2.430534.0;2021-10-25 00:16:02
Bão de+ so tá ficando doido;5;0;2.2.422256.0;2021-09-13 22:18:05
MARAVILHOSA SLK;5;0;2.2.375370.0;2021-01-29 23:27:41
App ótimo, minha casa inteligente fica toda agrupada em um só lugar!;5;0;2.2.371484.0;2020-11-12 11:35:11
Achei legal o aplicativo;5;0;2.2.403931.0;2021-05-28 16:57:56
Melhor que o google;5;0;2.2.384932.0;2021-02-20 19:52:43
Tecnologia inteligente e eficaz;5;0;2.2.427576.0;2021-10-10 02:00:45
Ela é a melhor;5;0;2.2.416420.0;2021-08-09 13:04:14
Estou curtindo muito ALEXA!;5;0;2.2.307833.0;2019-12-16 17:23:23
Top ❗;5;0;2.2.427576.0;2021-10-13 10:15:51
Cada vez melhor;5;0;2.2.384932.0;2021-03-04 17:28:30
Melhor que o Google;5;0;2.2.375370.0;2020-12-11 19:06:42
Ótimo vale apena;5;0;;2021-03-26 00:16:42
Ela está falando que é muito bom mesmo;5;0;;2021-06-13 17:44:36
Muito legal perfeito 😃😃😃;5;0;2.2.364279.0;2020-10-08 20:37:44
Mesmo top;5;0;2.2.384932.0;2021-03-05 23:00:24
Muito bom;5;0;2.2.371484.0;2020-11-10 03:11:50
Muito bom;5;0;2.2.410255.0;2021-07-09 22:13:18
Muito bom;5;0;2.2.403931.0;2021-05-29 10:33:15
Excelente produto;5;0;2.2.430534.0;2021-10-22 23:29:17
Gosto muito da alexa acho bem fácil de usar e ajuda bastante;5;0;2.2.407457.0;2021-07-04 21:21:57
Excelente;5;0;2.2.390493.0;2021-03-27 23:57:32
Ótimo;5;0;;2021-07-23 03:05:41
Apenas um detalhe, achei tendenciosa a sugestão de notícias...;5;0;2.2.410255.0;2021-07-02 22:21:32
Fantástico!!;5;0;2.2.416420.0;2021-08-20 22:35:35
Deveria ter a função de aproximacao;5;0;2.2.390493.0;2021-03-19 21:24:50
É incrível !;5;0;2.2.319280.0;2020-02-29 21:03:06
Muito bom;5;0;2.2.387920.0;2021-03-12 01:57:30
Perfeito;5;0;2.2.407450.0;2021-06-12 01:46:48
Muito bom;5;0;2.2.395092.0;2021-04-18 02:48:18
É muito bom;5;0;2.2.373840.0;2020-11-30 23:52:40
Muito bom e pratico;5;0;2.2.359773.0;2020-09-23 12:08:01
App top no meu Android;5;1;2.2.375370.0;2020-12-20 03:25:24
Alexa é muito boa;5;0;;2021-06-23 18:44:46
Show;5;0;2.2.399869.0;2021-05-05 01:24:06
Uso para ouvir meus livros do Kindle. Funciona muito bem.;5;0;2.2.387920.0;2021-03-06 22:07:31
Dentro do esperado;5;0;2.2.407450.0;2021-06-12 20:55:49
Ótimo App;5;0;2.2.369045.0;2020-10-31 22:09:03
Otimo;5;0;2.2.399869.0;2021-05-16 22:47:19
Meu legal gostei 👍;5;0;2.2.395092.0;2021-04-20 01:54:21
Show;5;0;2.2.416420.0;2021-08-26 20:48:34
A Alexa é uma inteligente virtual de encher os olhos, é completa e bem administrada e funciona bem como atendente, estou me organizando pra fazer da minha casa inteligente e ver como a Alexa vai se sair.;5;2;2.2.413073.0;2021-07-26 03:17:08
Excelente aplicativo;5;0;2.2.365751.0;2020-10-08 19:24:09
Estou amando;5;0;2.2.400291.0;2021-05-15 04:34:09
Bom sucesso parabéns;5;0;2.2.345151.0;2020-07-14 23:13:12
Ótimo aplicativo;5;0;2.2.390493.0;2021-03-21 15:30:27
Muito bom;5;0;2.2.342851.0;2020-06-27 08:17:55
É uma excelente experiência. Ainda ocorrerão outras Atualizações que trarão melhores experiências com Alexa.;5;1;2.2.407450.0;2021-06-11 00:09:54
Está ficando ótima, poderia ter a opção de colocar a assistente como principal no smartphone, falta o comando de voz para acessar apartir de qualquer tela, não tem a compatibilidade com despertador no smartphone.;5;0;2.2.297923.0;2019-10-09 01:51:52
Gosto muito;5;0;2.2.427576.0;2021-10-14 02:38:05
É muito fácil o app e também a interação com o aparelho é muito simples.;5;0;2.2.435197.0;2021-11-13 11:20:53
Gostando muito. Alexa é top. Recomendo que comprem o echo dot;5;0;2.2.383959.0;2021-02-06 20:46:33
Legal;5;0;2.2.353746.0;2020-08-26 18:40:18
Bom;5;0;;2021-03-21 20:54:20
Muito bommmmmmmmmmmm;5;0;2.2.347119.0;2020-07-31 15:56:08
Estou amando esse app;5;0;2.2.375370.0;2020-12-11 01:32:51
Muito bom;5;0;2.2.416420.0;2021-08-11 22:18:01
Ótimo! Funciona muito bem com a alexa.;5;0;2.2.364279.0;2020-10-08 16:07:21
Top;5;0;2.2.375370.0;2021-01-08 06:12:45
Muito bom;5;0;2.2.375370.0;2021-01-19 02:08:36
Ótimo.;5;0;2.2.322087.0;2020-04-04 17:15:21
Muito bom;5;0;2.2.415290.0;2021-08-02 00:21:04
Otimo app.minha companheira de todas as horas.😍Alexa;5;0;2.2.329454.0;2020-04-28 00:52:36
Top muito util;5;0;2.2.399869.0;2021-05-02 12:13:22
Perfeito;5;0;2.2.413073.0;2021-08-02 01:42:22
Simplesmente incrível em todos os aspectos;5;0;2.2.347119.0;2020-08-02 04:07:32
Eu tenho que pagar né não tá bom mas eu gosto ela lê pra mim 😍;5;0;2.2.359773.0;2020-09-19 23:32:51
Top demais;5;0;2.2.375370.0;2020-12-29 00:16:51
Muito bom gostei muito app muito preciso nas suas ações;5;0;2.2.416420.0;2021-08-17 16:01:12
Gostei;5;0;2.2.403931.0;2021-05-28 23:20:49
"É um aplicativo bem bacana. Qual a real finalidade dele eu ainda não descobri. Podia funcionar sem ter que apartar o ""potão"", ou seja, apenas dizendo ""Alexa"".";5;0;2.2.307833.0;2019-12-18 13:01:33
Simplesmente amoooooo;5;0;2.2.390493.0;2021-03-20 16:18:39
Muito bom;5;0;2.2.350157.0;2020-08-10 16:25:32
Estou amandoooooo;5;0;2.2.404000.0;2021-06-03 12:55:52
Finalmente coloquei as mãos num Echo. Agora será por meio da voz. Muito feliz;5;0;2.2.299614.0;2019-10-19 23:41:46
Top;5;0;2.2.367729.0;2020-10-22 02:30:28
Muito bom estou amando;5;0;2.2.410255.0;2021-07-10 01:12:10
Muito top!;5;0;2.2.307833.0;2019-12-22 17:14:11
Adorei;5;0;2.2.375370.0;2021-01-28 20:11:23
Muito bom e intuitivo, mas não consegui colocar echo dot input em português Brasil, só aceita o mais próximo espanhol ou francês não consegui colocar na língua brasileira , preciso de ajuda.;5;5;2.2.403931.0;2021-05-31 01:07:27
Exelente aplicativo;5;0;2.2.384932.0;2021-02-26 10:09:57
Muito bom;5;0;2.2.413073.0;2021-07-20 23:42:30
Excelente equipamento;5;0;2.2.430534.0;2021-10-21 22:38:58
Amei demais;5;0;2.2.404000.0;2021-06-08 15:39:33
Sensacional;5;0;2.2.353746.0;2020-08-27 15:21:55
É o melhor do mundo todooooo!!! Facilitou totalmente a minha vida e NM precisei comprar o aparelho! Superindico!!!! Instalem sem medo vcs vão amar!!!!!! Obrigadooooo!!!!!👏👏👏👏👏👏👏;5;0;2.2.390493.0;2021-03-29 04:54:29
Adorei;5;0;2.2.403931.0;2021-05-29 19:29:18
Pena q tem q pagar o Amazon...mas sem pagar da pra Se divertir bastante.;5;0;2.2.375370.0;2020-12-09 00:59:02
